# Time series at grid cell:  92   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                6.62057243074342E-05   2.47956699464056E-05   3.89910042374961E-05   2.99951258973127E-05   1.15708326637742E-09   1.00000313914730E-16   7.54756294875735E-06   1.19562830190848E-04   6.70700698298603E-04   5.98761982392777E+00   8.39932632243086E-08   6.65595100466402E-09
  2.00000E-02                6.62057684009089E-05   2.47956906226783E-05   3.89910091535414E-05   2.99951463409818E-05   1.15707980469500E-09   1.00000313914730E-16   7.54757317059535E-06   1.19562960007501E-04   6.70700700809052E-04   5.98762029965893E+00   8.39933376965778E-08   6.65595691344650E-09
  3.00000E-02                6.62058552863047E-05   2.47957313667180E-05   3.89910188405137E-05   2.99951866248183E-05   1.15707326280353E-09   1.00000313914730E-16   7.54759331252351E-06   1.19563215812429E-04   6.70700700809261E-04   5.98762123484761E+00   8.39934844314951E-08   6.65596855567199E-09
  4.00000E-02                6.62059837004152E-05   2.47957915855795E-05   3.89910331575793E-05   2.99952461631328E-05   1.15706360918704E-09   1.00000313914730E-16   7.54762308169655E-06   1.19563593885450E-04   6.70700700809596E-04   5.98762261592949E+00   8.39937012985492E-08   6.65598576230743E-09
  5.00000E-02                6.62061524173629E-05   2.47958707044189E-05   3.89910519680633E-05   2.99953243875357E-05   1.15705093580627E-09   1.00000313914730E-16   7.54766219391916E-06   1.19564090617414E-04   6.70700700810044E-04   5.98762442974007E+00   8.39939862268899E-08   6.65600836904618E-09
  6.00000E-02                6.62063602474714E-05   2.47959681653643E-05   3.89910751393273E-05   2.99954207464245E-05   1.15703533193914E-09   1.00000313914730E-16   7.54771037338959E-06   1.19564702505746E-04   6.70700700810594E-04   5.98762666350303E+00   8.39943372068875E-08   6.65603621643907E-09
  7.00000E-02                6.62066060357397E-05   2.47960834267459E-05   3.89911025426401E-05   2.99955347042710E-05   1.15701688429379E-09   1.00000313914730E-16   7.54776735223645E-06   1.19565426149103E-04   6.70700700808978E-04   5.98762930481875E+00   8.39947522872963E-08   6.65606914966921E-09
  8.00000E-02                6.62068886624821E-05   2.47962159635959E-05   3.89911340530971E-05   2.99956657419359E-05   1.15699567694547E-09   1.00000313914730E-16   7.54783287106888E-06   1.19566258252379E-04   6.70700700808978E-04   5.98763234165322E+00   8.39952295772599E-08   6.65610701871137E-09
  9.00000E-02                6.62072070400082E-05   2.47963652658179E-05   3.89911695494599E-05   2.99958133551044E-05   1.15697179159975E-09   1.00000313914730E-16   7.54790667765316E-06   1.19567195612636E-04   6.70700700808977E-04   5.98763576232730E+00   8.39957672394147E-08   6.65614967778442E-09
  1.00000E-01                6.62075601130617E-05   2.47965308385608E-05   3.89912089140762E-05   2.99959770545051E-05   1.15694530754689E-09   1.00000313914730E-16   7.54798852735353E-06   1.19568235123028E-04   6.70700700808977E-04   5.98763955550624E+00   8.39963634914117E-08   6.65619698547231E-09
  1.00000E-01                6.62075601130617E-05   2.47965308385608E-05   3.89912089140762E-05   2.99959770545051E-05   1.15694530754691E-09   1.00000313914730E-16   7.54798852735352E-06   1.19568235123028E-04   6.70700700808978E-04   5.98763953763926E+00   8.39963634914117E-08   6.65619698547231E-09
  1.00000E-01                6.62075601130617E-05   2.47965308385608E-05   3.89912089140762E-05   2.99959770545051E-05   1.15694530753525E-09   1.00000313914730E-16   7.54798852735352E-06   1.19568235123028E-04   6.70700700809816E-04   5.98763953763812E+00   8.39963634914117E-08   6.65619698547231E-09
  1.00000E-01                6.62075601130617E-05   2.47965308385608E-05   3.89912089140762E-05   2.99959770545051E-05   1.15694530754689E-09   1.00000313914730E-16   7.54798852735352E-06   1.19568235123028E-04   6.70700700808979E-04   5.98763953763812E+00   8.39963634914117E-08   6.65619698547231E-09
